phase,iteration,game_id,move_number,board_state,player,action_chosen,ucb_chosen,policy_distribution,winner,c_value,temperature,policy_loss,value_loss,predicted_value,final_value
selfplay,0,22,16,"[0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -1, 0, -1, 1, 0, 0, 0, -1, 1, 1, -1, -1, 0, -1, -1]",1,4,0.19361217307891745,"[0.1568627450980392, 0.0, 0.30392156862745096, 0.12745098039215685, 0.12745098039215685, 0.1568627450980392, 0.12745098039215685]",,2,1.25,,,,
selfplay,0,21,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 1, 0, 1, 1, -1, -1, -1, 1, 0, -1, 1, -1, 1, -1, -1, 0, 1]",1,5,0.23288057257278993,"[0.13402061855670103, 0.1134020618556701, 0.27835051546391754, 0.13402061855670103, 0.09278350515463918, 0.1134020618556701, 0.13402061855670103]",,2,1.25,,,,
selfplay,0,20,16,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0, -1, 0, -1, -1, 1, 1, 0, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1]",1,6,0.24530129905794035,"[0.30612244897959184, 0.11224489795918367, 0.1326530612244898, 0.09183673469387756, 0.11224489795918367, 0.11224489795918367, 0.1326530612244898]",,2,1.25,,,,
selfplay,0,23,17,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, -1, 1, -1, 1, 0, 1, 1, -1, 1, -1, -1, -1]",-1,5,0.2108309602032172,"[0.10679611650485436, 0.1262135922330097, 0.21359223300970873, 0.0, 0.1553398058252427, 0.24271844660194175, 0.1553398058252427]",,2,1.25,,,,
selfplay,0,22,17,"[0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -1, 0, -1, 1, 0, 0, 0, -1, 1, 1, -1, -1, 1, -1, -1]",-1,5,0.21638533566622783,"[0.1568627450980392, 0.0, 0.18627450980392157, 0.12745098039215685, 0.12745098039215685, 0.27450980392156865, 0.12745098039215685]",,2,1.25,,,,
selfplay,0,21,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 1, 0, 1, 1, -1, -1, -1, 1, 0, -1, 1, -1, 1, -1, -1, 1, 1]",-1,3,0.2308406024845602,"[0.22105263157894736, 0.1368421052631579, 0.11578947368421053, 0.15789473684210525, 0.09473684210526316, 0.15789473684210525, 0.11578947368421053]",,2,1.25,,,,
selfplay,0,20,17,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 1, 0, -1, 0, -1, -1, 1, 1, 0, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1]",-1,1,0.258044608412133,"[0.11578947368421053, 0.18947368421052632, 0.11578947368421053, 0.15789473684210525, 0.18947368421052632, 0.11578947368421053, 0.11578947368421053]",,2,1.25,,,,
selfplay,0,23,18,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, -1, 0, 1, 0, -1, 1, -1, 1, 0, 1, 1, -1, 1, -1, -1, -1]",1,5,0.2166293039409492,"[0.1262135922330097, 0.1262135922330097, 0.10679611650485436, 0.0, 0.21359223300970873, 0.30097087378640774, 0.1262135922330097]",,2,1.25,,,,
selfplay,0,22,18,"[0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -1, 0, -1, 1, 0, 0, -1, -1, 1, 1, -1, -1, 1, -1, -1]",1,2,0.22953004787882053,"[0.1553398058252427, 0.0, 0.18446601941747573, 0.24271844660194175, 0.10679611650485436, 0.1553398058252427, 0.1553398058252427]",,2,1.25,,,,
selfplay,0,21,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, -1, 1, 0, 1, 1, -1, -1, -1, 1, 0, -1, 1, -1, 1, -1, -1, 1, 1]",1,5,0.24959743186016864,"[0.13402061855670103, 0.13402061855670103, 0.1134020618556701, 0.1134020618556701, 0.1134020618556701, 0.27835051546391754, 0.1134020618556701]",,2,1.25,,,,
selfplay,0,20,18,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, -1, 1, 0, -1, 0, -1, -1, 1, 1, 0, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1]",1,6,0.23442830201604464,"[0.13541666666666666, 0.11458333333333333, 0.11458333333333333, 0.11458333333333333, 0.25, 0.15625, 0.11458333333333333]",,2,1.25,,,,
selfplay,0,23,19,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, -1, 0, 1, 0, -1, 1, -1, 1, 0, 1, 1, -1, 1, -1, -1, -1]",-1,4,0.21667773357814527,"[0.12745098039215685, 0.18627450980392157, 0.24509803921568626, 0.0, 0.18627450980392157, 0.12745098039215685, 0.12745098039215685]",,2,1.25,,,,
selfplay,0,22,19,"[0, -1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -1, 0, -1, 1, 0, 0, -1, -1, 1, 1, -1, -1, 1, -1, -1]",-1,4,0.22874194309776877,"[0.18446601941747573, 0.0, 0.13592233009708737, 0.18446601941747573, 0.21359223300970873, 0.1553398058252427, 0.1262135922330097]",,2,1.25,,,,
selfplay,0,21,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, -1, 1, 0, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, 1]",-1,2,0.23039078624819032,"[0.11458333333333333, 0.11458333333333333, 0.13541666666666666, 0.13541666666666666, 0.09375, 0.1875, 0.21875]",,2,1.25,,,,
selfplay,0,20,19,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, -1, -1, 1, 0, -1, 0, -1, -1, 1, 1, 0, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1]",-1,1,0.23909851188595574,"[0.30612244897959184, 0.11224489795918367, 0.11224489795918367, 0.1326530612244898, 0.11224489795918367, 0.11224489795918367, 0.11224489795918367]",,2,1.25,,,,
selfplay,0,23,20,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, -1, 1, 0, 0, 0, 0, 1, 1, -1, 0, 1, 0, -1, 1, -1, 1, 0, 1, 1, -1, 1, -1, -1, -1]",1,6,0.19964681197326067,"[0.21568627450980393, 0.1568627450980392, 0.18627450980392157, 0.0, 0.1568627450980392, 0.1568627450980392, 0.12745098039215685]",,2,1.25,,,,
selfplay,0,22,20,"[0, -1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -1, 0, -1, 1, 0, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1]",1,5,0.1873081299544049,"[0.3592233009708738, 0.0, 0.13592233009708737, 0.1262135922330097, 0.1262135922330097, 0.1262135922330097, 0.1262135922330097]",,2,1.25,,,,
selfplay,0,21,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, -1, -1, 1, 0, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, 1]",1,4,0.2480856376535339,"[0.11458333333333333, 0.13541666666666666, 0.15625, 0.11458333333333333, 0.09375, 0.13541666666666666, 0.25]",,2,1.25,,,,
selfplay,0,20,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, -1, -1, 1, 0, -1, 0, -1, -1, 1, 1, 0, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1]",1,6,0.2531516004036489,"[0.24742268041237114, 0.1134020618556701, 0.1134020618556701, 0.18556701030927836, 0.1134020618556701, 0.1134020618556701, 0.1134020618556701]",,2,1.25,,,,
selfplay,0,23,21,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, -1, 1, 0, 0, 0, 0, 1, 1, -1, 0, 1, 0, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1, -1, -1]",-1,1,0.23183357904248503,"[0.12745098039215685, 0.21568627450980393, 0.12745098039215685, 0.0, 0.1568627450980392, 0.12745098039215685, 0.24509803921568626]",,2,1.25,,,,
selfplay,0,22,21,"[0, -1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, -1, 0, -1, 1, 0, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1]",-1,6,0.19306658802593304,"[0.12380952380952381, 0.0, 0.3904761904761905, 0.10476190476190476, 0.10476190476190476, 0.1523809523809524, 0.12380952380952381]",,2,1.25,,,,
selfplay,0,21,21,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, -1, -1, -1, 1, 0, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, 1]",-1,3,0.238964043869418,"[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.3333333333333333, 0.1111111111111111, 0.1111111111111111]",,2,1.25,,,,
selfplay,0,20,21,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -1, 0, 0, 0, 0, 1, -1, -1, 1, 0, -1, 0, -1, -1, 1, 1, 0, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1]",-1,2,0.23892512305154837,"[0.1553398058252427, 0.1553398058252427, 0.3300970873786408, 0.10679611650485436, 0.1262135922330097, 0.1262135922330097, 0.0]",,2,1.25,,,,
selfplay,0,23,22,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, -1, 1, 0, 0, 0, 0, 1, 1, -1, 0, 1, -1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1, -1, -1]",1,1,0.2192070245684143,"[0.10679611650485436, 0.21359223300970873, 0.27184466019417475, 0.0, 0.1262135922330097, 0.1553398058252427, 0.1262135922330097]",,2,1.25,,,,
selfplay,0,22,22,"[0, -1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, -1, 0, 1, 1, 0, 0, 1, -1, 0, -1, 1, 0, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1]",1,5,0.20764592291648828,"[0.12380952380952381, 0.0, 0.41904761904761906, 0.10476190476190476, 0.10476190476190476, 0.12380952380952381, 0.12380952380952381]",,2,1.25,,,,
selfplay,0,21,22,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 1, 0, -1, -1, -1, 1, 0, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, 1]",1,5,0.2674151443242113,"[0.19148936170212766, 0.13829787234042554, 0.13829787234042554, 0.1595744680851064, 0.09574468085106383, 0.1595744680851064, 0.11702127659574468]",,2,1.25,,,,
selfplay,0,20,22,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -1, -1, 0, 0, 0, 1, -1, -1, 1, 0, -1, 0, -1, -1, 1, 1, 0, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1]",1,4,0.2319395961851206,"[0.21568627450980393, 0.12745098039215685, 0.18627450980392157, 0.12745098039215685, 0.21568627450980393, 0.12745098039215685, 0.0]",,2,1.25,,,,
selfplay,0,23,23,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, -1, 1, 0, 0, 1, 0, 1, 1, -1, 0, 1, -1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1, -1, -1]",-1,0,0.18722985971918524,"[0.3627450980392157, 0.12745098039215685, 0.12745098039215685, 0.0, 0.12745098039215685, 0.12745098039215685, 0.12745098039215685]",,2,1.25,,,,
selfplay,0,22,23,"[0, -1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, -1, 0, 1, 1, 0, 0, 1, -1, 0, -1, 1, 0, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1]",-1,0,0.18941574321371205,"[0.27184466019417475, 0.0, 0.13592233009708737, 0.1262135922330097, 0.18446601941747573, 0.1262135922330097, 0.1553398058252427]",,2,1.25,,,,
selfplay,0,21,23,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 0, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, 1]",-1,5,0.23373331084451748,"[0.13402061855670103, 0.15463917525773196, 0.09278350515463918, 0.27835051546391754, 0.1134020618556701, 0.1134020618556701, 0.1134020618556701]",,2,1.25,,,,
selfplay,0,20,23,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -1, -1, 0, 1, 0, 1, -1, -1, 1, 0, -1, 0, -1, -1, 1, 1, 0, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1]",-1,5,0.22431720748036496,"[0.1568627450980392, 0.1568627450980392, 0.12745098039215685, 0.12745098039215685, 0.1568627450980392, 0.27450980392156865, 0.0]",,2,1.25,,,,
selfplay,0,23,24,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, -1, 1, 0, -1, 1, 0, 1, 1, -1, 0, 1, -1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1, -1, -1]",1,6,0.2131651709793317,"[0.18446601941747573, 0.18446601941747573, 0.27184466019417475, 0.0, 0.10679611650485436, 0.1262135922330097, 0.1262135922330097]",,2,1.25,,,,
selfplay,0,22,24,"[0, -1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, -1, 0, 1, 1, 0, 0, 1, -1, -1, -1, 1, 0, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1]",1,0,0.19657678369574952,"[0.12380952380952381, 0.0, 0.10476190476190476, 0.10476190476190476, 0.10476190476190476, 0.12380952380952381, 0.4380952380952381]",,2,1.25,,,,
selfplay,0,21,24,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 1, -1, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, 1]",1,1,0.262904608019748,"[0.11458333333333333, 0.15625, 0.11458333333333333, 0.13541666666666666, 0.11458333333333333, 0.11458333333333333, 0.25]",,2,1.25,,,,
selfplay,0,20,24,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, -1, -1, 0, 1, 0, 1, -1, -1, 1, 0, -1, 0, -1, -1, 1, 1, 0, 1, -1, -1, -1, -1, 1, 1, 1, 1, -1]",1,1,0.23787509781848026,"[0.27450980392156865, 0.1568627450980392, 0.12745098039215685, 0.12745098039215685, 0.1568627450980392, 0.1568627450980392, 0.0]",,2,1.25,,,,
selfplay,0,23,25,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 1, -1, 1, 0, -1, 1, 0, 1, 1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1, -1, -1]",-1,1,0.20626510808119788,"[0.1568627450980392, 0.21568627450980393, 0.12745098039215685, 0.0, 0.21568627450980393, 0.12745098039215685, 0.1568627450980392]",,2,1.25,,,,
selfplay,0,22,25,"[0, -1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, -1, 1, 1, 1, 0, 0, 1, -1, -1, -1, 1, 0, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1]",-1,2,0.21252043431628004,"[0.125, 0.0, 0.1346153846153846, 0.10576923076923077, 0.2692307692307692, 0.125, 0.2403846153846154]",,2,1.25,,,,
selfplay,0,21,25,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -1, 1, -1, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, 1]",-1,6,0.2504495463583411,"[0.1368421052631579, 0.22105263157894736, 0.09473684210526316, 0.1368421052631579, 0.11578947368421053, 0.15789473684210525, 0.1368421052631579]",,2,1.25,,,,
selfplay,0,20,25,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, -1, -1, 0, 1, 0, 1, -1, -1, 1, 0, -1, 0, -1, -1, 1, 1, 0, 1, -1, -1, -1, -1, 1, 1, 1, 1, -1]",-1,5,0.18765467214652007,"[0.1553398058252427, 0.1650485436893204, 0.18446601941747573, 0.1553398058252427, 0.18446601941747573, 0.1553398058252427, 0.0]",,2,1.25,,,,
selfplay,0,23,26,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0, -1, 0, 1, -1, 1, 0, -1, 1, 0, 1, 1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1, -1, -1]",1,4,0.22434941706557965,"[0.10576923076923077, 0.2403846153846154, 0.15384615384615385, 0.0, 0.2692307692307692, 0.10576923076923077, 0.125]",,2,1.25,,,,
selfplay,0,22,26,"[0, -1, -1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, -1, 1, 1, 1, 0, 0, 1, -1, -1, -1, 1, 0, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1]",1,6,0.2119221855546251,"[0.14782608695652175, 0.0, 0.0, 0.12173913043478261, 0.22608695652173913, 0.33043478260869563, 0.17391304347826086]",,2,1.25,,,,
selfplay,0,21,26,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 1, 0, -1, 1, -1, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, 1]",1,5,0.24461478233341902,"[0.11458333333333333, 0.11458333333333333, 0.25, 0.13541666666666666, 0.15625, 0.11458333333333333, 0.11458333333333333]",,2,1.25,,,,
selfplay,0,20,26,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, -1, -1, 0, 1, 0, 1, -1, -1, 1, 0, -1, -1, -1, -1, 1, 1, 0, 1, -1, -1, -1, -1, 1, 1, 1, 1, -1]",1,3,0.22948816415857207,"[0.1553398058252427, 0.13592233009708737, 0.1553398058252427, 0.27184466019417475, 0.1553398058252427, 0.1262135922330097, 0.0]",,2,1.25,,,,
selfplay,0,23,27,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, 0, -1, 0, 1, -1, 1, 0, -1, 1, 0, 1, 1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1, -1, -1]",-1,0,0.2116817315065175,"[0.2403846153846154, 0.2980769230769231, 0.10576923076923077, 0.0, 0.10576923076923077, 0.125, 0.125]",,2,1.25,,,,
selfplay,0,22,27,"[0, -1, -1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, -1, 1, 1, 1, 0, 0, 1, -1, -1, -1, 1, 0, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1]",-1,6,0.15323860162464426,"[0.19827586206896552, 0.0, 0.0, 0.19827586206896552, 0.19827586206896552, 0.19827586206896552, 0.20689655172413793]",,2,1.25,,,,
selfplay,0,21,27,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 0, 1, 0, -1, 1, -1, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, 1]",-1,1,0.25742026870515844,"[0.11458333333333333, 0.13541666666666666, 0.21875, 0.11458333333333333, 0.13541666666666666, 0.11458333333333333, 0.16666666666666666]",,2,1.25,,,,
selfplay,0,20,27,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, -1, -1, 0, 1, 0, 1, -1, -1, 1, 0, -1, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, -1]",-1,3,0.22143458994023374,"[0.1262135922330097, 0.13592233009708737, 0.18446601941747573, 0.1262135922330097, 0.1553398058252427, 0.27184466019417475, 0.0]",,2,1.25,,,,
selfplay,0,23,28,"[0, 0, 0, -1, 0, 0, 0, 0, 0, 0, -1, 1, 0, 0, -1, -1, 0, 1, -1, 1, 0, -1, 1, 0, 1, 1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1, -1, -1]",1,4,0.20712823841700803,"[0.125, 0.125, 0.10576923076923077, 0.0, 0.33653846153846156, 0.125, 0.18269230769230768]",,2,1.25,,,,
selfplay,0,22,28,"[0, -1, -1, 0, 0, 0, -1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, -1, 1, 1, 1, 0, 0, 1, -1, -1, -1, 1, 0, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1]",1,0,0.19496679264009956,"[0.21428571428571427, 0.0, 0.0, 0.42857142857142855, 0.16666666666666666, 0.19047619047619047, 0.0]",,2,1.25,,,,
selfplay,0,21,28,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 1, -1, 0, 1, 0, -1, 1, -1, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, 1]",1,4,0.259421499500031,"[0.1326530612244898, 0.11224489795918367, 0.11224489795918367, 0.11224489795918367, 0.11224489795918367, 0.19387755102040816, 0.22448979591836735]",,2,1.25,,,,
selfplay,0,20,28,"[0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, -1, -1, 0, 1, 0, 1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, -1]",1,1,0.16888262385663994,"[0.21359223300970873, 0.1650485436893204, 0.1262135922330097, 0.1553398058252427, 0.1262135922330097, 0.21359223300970873, 0.0]",,2,1.25,,,,
selfplay,0,23,29,"[0, 0, 0, -1, 1, 0, 0, 0, 0, 0, -1, 1, 0, 0, -1, -1, 0, 1, -1, 1, 0, -1, 1, 0, 1, 1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1, -1, -1]",-1,0,0.18834510418830136,"[0.14782608695652175, 0.17391304347826086, 0.22608695652173913, 0.0, 0.0, 0.2782608695652174, 0.17391304347826086]",,2,1.25,,,,
selfplay,0,22,29,"[0, -1, -1, 0, 0, 0, -1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, -1, 1, 1, 1, 0, 0, 1, -1, -1, -1, 1, 0, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1]",-1,5,0.22032222566683948,"[0.38095238095238093, 0.0, 0.0, 0.19047619047619047, 0.16666666666666666, 0.2619047619047619, 0.0]",,2,1.25,,,,
selfplay,0,21,29,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 1, -1, 0, 1, 0, -1, 1, -1, 1, 0, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, 1]",-1,0,0.2616178322277072,"[0.15463917525773196, 0.1134020618556701, 0.1134020618556701, 0.1134020618556701, 0.2268041237113402, 0.16494845360824742, 0.1134020618556701]",,2,1.25,,,,
selfplay,0,20,29,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, -1, -1, 0, 1, 0, 1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, -1]",-1,5,0.18707329743314668,"[0.2, 0.0, 0.14782608695652175, 0.3565217391304348, 0.14782608695652175, 0.14782608695652175, 0.0]",,2,1.25,,,,
selfplay,0,23,30,"[0, 0, 0, -1, 1, 0, 0, -1, 0, 0, -1, 1, 0, 0, -1, -1, 0, 1, -1, 1, 0, -1, 1, 0, 1, 1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1, -1, -1]",1,6,0.17883812482798034,"[0.15517241379310345, 0.1724137931034483, 0.3275862068965517, 0.0, 0.0, 0.1724137931034483, 0.1724137931034483]",,2,1.25,,,,
selfplay,0,22,30,"[0, -1, -1, 0, 0, 0, -1, 0, 1, 1, 0, 0, -1, 1, 1, 1, 1, 0, 0, 1, -1, 1, 1, 1, 0, 0, 1, -1, -1, -1, 1, 0, -1, -1, -1, 1, 1, -1, -1, 1, -1, -1]",1,0,0.2055391890564237,"[0.3798449612403101, 0.0, 0.0, 0.18604651162790697, 0.13953488372093023, 0.29457364341085274, 0.0]",,2,1.25,,,,
selfplay,0,21,30,"[0, 0, 0, 0, 0, 0, 0, 0, -1, 0, 0, 1, 1, -1, 0, 1, 0, -1, 1, -1, 1, -1, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, 1, 1, -1, 1, -1, 1, -1, -1, 1, 1]",1,5,0.2898818691807476,"[0.11224489795918367, 0.16326530612244897, 0.11224489795918367, 0.11224489795918367, 0.16326530612244897, 0.22448979591836735, 0.11224489795918367]",,2,1.25,,,,
selfplay,0,20,30,"[0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, -1, -1, 0, 1, -1, 1, -1, -1, 1, -1, -1, -1, -1, -1, 1, 1, 1, 1, -1, -1, -1, -1, 1, 1, 1, 1, -1]",1,3,0.20244656663181035,"[0.30434782608695654, 0.0, 0.14782608695652175, 0.14782608695652175, 0.22608695652173913, 0.17391304347826086, 0.0]",,2,1.25,,,,
selfplay,0,23,31,"[0, 0, 0, -1, 1, 0, 0, -1, 0, 0, -1, 1, 0, 0, -1, -1, 0, 1, -1, 1, 1, -1, 1, 0, 1, 1, -1, 1, 1, -1, -1, 1, -1, 1, 1, 1, 1, -1, 1, -1, -1, -1]",-1,5,0.22061580756363505,"[0.25862068965517243, 0.14655172413793102, 0.1206896551724138, 0.0, 0.0, 0.35344827586206895, 0.1206896551724138]",,2,1.25,,,,
